author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
DIADEMA;real_estate_agent;https://www.cian.ru/sale/flat/299658488/;Москва;sale;flat;5;8;4;100.6;53000000;Беговой;Ленинградский проспект;28;Белорусская;
Место;real_estate_agent;https://www.cian.ru/sale/flat/296858548/;Москва;sale;flat;28;51;4;108.9;52800000;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
Лилия Гор;realtor;https://www.cian.ru/sale/flat/299673926/;Москва;sale;flat;11;30;4;143.0;52800000;Якиманка;Мытная ;40к3;Шаболовская;Sky House
Level Group;developer;https://www.cian.ru/sale/flat/296357540/;Москва;sale;flat;14;26;4;129.6;52941718;Нагатино-Садовники;Нагатинская набережная;10АС3;Нагатинская;Level Нагатинская
Амира Сухарникова;realtor;https://www.cian.ru/sale/flat/299565204/;Москва;sale;flat;5;14;4;98.0;52988700;Раменки;проспект Генерала Дорохова;39к1В;Минская;Собрание клубных домов West Garden
Компания Пионер;developer;https://www.cian.ru/sale/flat/294305636/;Москва;sale;flat;-1;-1;-1;202.0;53433754;Марьина роща;Полковая ;1С12;Савёловская;PRIDE
Эталон;developer;https://www.cian.ru/sale/flat/299226289/;Москва;sale;flat;3;11;4;119.6;53527283;Даниловский;2-я оч.;к2.2;ЗИЛ;Shagal
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/294661892/;Москва;sale;flat;17;18;4;100.0;54000000;Даниловский;проспект Лихачева;10к2;Технопарк;Квартал на набережной NOW
Елена Гудова;realtor;https://www.cian.ru/sale/flat/300021222/;Москва;sale;flat;16;29;4;142.3;53950000;Якиманка;Мытная ;40к3;Шаболовская;Sky House
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/299055753/;Москва;sale;flat;6;14;4;98.0;55000000;Раменки;;к7;Минская;Вест Гарден ЖК
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/300005949/;Москва;sale;flat;1;6;4;95.0;55000000;Хамовники;Новоконюшенный переулок;14;Парк Культуры;
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/299479908/;Москва;sale;flat;3;18;4;161.6;55000000;Ломоносовский; Архитектора Власова;6;Профсоюзная;Вавилово
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/296310154/;Москва;sale;flat;12;15;4;176.5;55000000;Очаково-Матвеевское;Веерная ;30К6;Матвеевская;
ID 12976090;realtor;https://www.cian.ru/sale/flat/298340818/;Москва;sale;flat;7;30;4;113.0;55500000;Южнопортовый; 1-я Машиностроения;10;Дубровка;Дубровская Слобода
Дарья Румянцева;realtor;https://www.cian.ru/sale/flat/295153747/;Москва;sale;flat;10;25;4;95.3;56000000;Аэропорт;Ленинградский проспект;36с40;Динамо;ВТБ Арена парк
Велесстрой;developer;https://www.cian.ru/sale/flat/289309646/;Москва;sale;flat;24;24;4;124.75;56436900;Фили-Давыдково;Кастанаевская ;66;Кунцевская;Shome
ЖИR Private;real_estate_agent;https://www.cian.ru/sale/flat/294997954/;Москва;sale;flat;11;22;4;86.3;56000000;Хорошево-Мневники;3-я Хорошевская ;23к1;Зорге;
MR Group;developer;https://www.cian.ru/sale/flat/299093562/;Москва;sale;flat;28;28;4;100.24;56572045;Даниловский;Дубининская ;59А;Павелецкая;Павелецкая Сити
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/299789215/;Москва;sale;flat;1;4;4;100.0;56750000;Тверской;Тверская ;12С6;Тверская;
Level Group;developer;https://www.cian.ru/sale/flat/292035800/;Москва;sale;flat;6;19;4;120.6;57318804;Академический;Профсоюзная ;2/22;Академическая;Level Академическая
ЖИR Private;real_estate_agent;https://www.cian.ru/sale/flat/293144498/;Москва;sale;flat;11;16;4;119.0;57500000;Хорошево-Мневники;3-я Хорошевская ;25к3;Зорге;Хорошевский
Триумфальная Арка;real_estate_agent;https://www.cian.ru/sale/flat/295787399/;Москва;sale;flat;16;19;4;220.9;58000000;Восточное Измайлово;Измайловский бульвар;46;Первомайская;
ДОНСТРОЙ;developer;https://www.cian.ru/sale/flat/298028597/;Москва;sale;flat;45;49;4;129.6;58086720;Раменки;Кинематографический кв-л;;Мичуринский проспект;Событие ЖК
Владис;real_estate_agent;https://www.cian.ru/sale/flat/298841114/;Москва;sale;flat;8;14;4;125.0;58500000;Марьина роща;Октябрьский переулок;9;Достоевская;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/294151761/;Москва;sale;flat;11;15;4;103.7;59000000;Замоскворечье;Валовая ;6;Павелецкая;
Славянский Двор Остоженка;real_estate_agent;https://www.cian.ru/sale/flat/292319823/;Москва;sale;flat;4;32;4;145.0;59900000;Раменки;Мосфильмовская ;70к1;Кутузовская;Воробьевы Горы
Владис;real_estate_agent;https://www.cian.ru/sale/flat/299332838/;Москва;sale;flat;9;9;4;104.8;60000000;Тверской;Садовая-Самотечная ;9;Цветной бульвар;
PRO ОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/298696763/;Москва;sale;flat;7;48;4;186.9;60000000;Хорошево-Мневники;проспект Маршала Жукова;78к3;Октябрьское поле;Континенталь
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/300005783/;Москва;sale;flat;4;6;4;110.0;60000000;Арбат;Кривоарбатский переулок;19;Смоленская;
Андрей Алексеев;realtor;https://www.cian.ru/sale/flat/299930308/;Москва;sale;flat;25;28;4;135.1;59900000;Филевский парк;Береговой проезд;1Б;Шелепиха;мой адрес На Береговом
Славянский Двор Остоженка;real_estate_agent;https://www.cian.ru/sale/flat/299646637/;Москва;sale;flat;4;32;4;145.0;59900000;Раменки;Мосфильмовская ;70к1;Ломоносовский проспект;Воробьевы Горы
ID 49519760;homeowner;https://www.cian.ru/sale/flat/296171752/;Москва;sale;flat;22;41;4;95.0;60000000;Раменки;1-й Сетуньский проезд;вл10;Спортивная;Hide
Велесстрой;developer;https://www.cian.ru/sale/flat/290887878/;Москва;sale;flat;24;24;4;127.38;60951330;Фили-Давыдково;Кастанаевская ;66;Кунцевская;Shome
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/299921943/;Москва;sale;flat;8;23;4;106.0;61000000;Тропарево-Никулино;улица Мичуринский проспект Олимпийская деревня;1к2;Мичуринский проспект;
Велесстрой;developer;https://www.cian.ru/sale/flat/276788271/;Москва;sale;flat;24;24;4;129.2;61822200;Фили-Давыдково;Кастанаевская ;66;Кунцевская;Shome
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/299655950/;Москва;sale;flat;3;18;4;184.5;62000000;Ломоносовский; Архитектора Власова;6;Профсоюзная;Вавилово
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/297624203/;Москва;sale;flat;4;6;4;110.0;62000000;Арбат;Кривоарбатский переулок;19;Смоленская;
Станислав Стемпковский;realtor;https://www.cian.ru/sale/flat/298662643/;Москва;sale;flat;8;9;4;129.0;62000000;Филевский парк;Береговой проезд;1Б;Шелепиха;мой адрес На Береговом
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/297851975/;Москва;sale;flat;14;20;4;117.0;62000000;Сокольники; Короленко;8;Сокольники;
СЕДЬМОЕ НЕБО;real_estate_agent;https://www.cian.ru/sale/flat/299157073/;Москва;sale;flat;18;19;4;118.5;63500000;Алексеевский;Новоалексеевская ;16К5;Алексеевская;Серебряный фонтан
Качанова и партнеры;real_estate_agent;https://www.cian.ru/sale/flat/298509429/;Москва;sale;flat;9;30;4;165.1;64000000;Очаково-Матвеевское;Нежинская ;1к4;Славянский бульвар;Кутузовская Ривьера
RMRealty;real_estate_agent;https://www.cian.ru/sale/flat/279012374/;Москва;sale;flat;14;38;4;175.0;65000000;Щукино;Авиационная ;77к2;Щукинская;Алые Паруса
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/299569914/;Москва;sale;flat;22;27;4;146.8;64990000;Раменки; Янковского;1к3;Аминьевская;Событие
ID 438578;real_estate_agent;https://www.cian.ru/sale/flat/294453380/;Москва;sale;flat;7;22;4;143.0;65000000;Фили-Давыдково;Давыдковская ;18;Давыдково;Форт Кутузов
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/300059830/;Москва;sale;flat;28;29;4;116.2;64950000;Хорошево-Мневники;Шелепихинская набережная;40к3;Хорошёвская;Sydney City
ID 76242457;unknown;https://www.cian.ru/sale/flat/300023599/;Москва;sale;flat;6;12;4;115.0;65000000;Тверской;2-я Брестская ;6;Маяковская;Резиденция Тверская
Delight  Realty;real_estate_agent;https://www.cian.ru/sale/flat/298880130/;Москва;sale;flat;5;10;4;136.0;65000000;Дорогомилово;набережная Тараса Шевченко;3;Киевская;
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/291595172/;Москва;sale;flat;4;21;4;150.0;65000000;Раменки;Минская ;1ГК2;Ломоносовский проспект;Золотые Ключи 2
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/285823542/;Москва;sale;flat;9;21;4;200.0;65000000;Можайский;Можайское шоссе;2;Кунцевская;
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/298343428/;Москва;sale;flat;13;14;4;95.0;65000000;Раменки;проспект Генерала Дорохова;39к1В;Минская;Собрание клубных домов West Garden
Группа Родина;developer;https://www.cian.ru/sale/flat/292290848/;Москва;sale;flat;14;23;4;127.9;65684800;Ростокино;;к2;Ботанический сад;Союз ЖК
TOUCH;developer;https://www.cian.ru/sale/flat/289958274/;Москва;sale;flat;8;8;4;136.5;66234000;Южнопортовый;;к2;Дубровка;Шампайн ЖК
Forma;developer;https://www.cian.ru/sale/flat/298879793/;Москва;sale;flat;3;8;4;125.4;66914694;Аэропорт;Часовая ;28к8;Сокол;SOUL
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/297079414/;Москва;sale;flat;18;25;4;98.0;66500000;Очаково-Матвеевское;Нежинская ;5к2;;Городские резиденции SPIRES
Regions Development;developer;https://www.cian.ru/sale/flat/299991832/;Москва;sale;flat;6;6;4;111.7;67670898;Нагатинский затон;проспект Андропова;9/1к3;Технопарк;Dream Towers
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/299479907/;Москва;sale;flat;6;18;4;166.0;67000000;Ломоносовский; Архитектора Власова;6;Профсоюзная;Вавилово
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/299643288/;Москва;sale;flat;9;30;4;127.5;67000000;Якиманка;Мытная ;40к1;Серпуховская;Sky House
